referenced_path,referrer,line,term,snippet
output.txt,run/2/all2.sh,8,output,"python -m analyze.analyze_timing --output_dir log/coalescing_scan --root_dir coalescing_scan --index_seq cfg_n --folder_search_seq num_bins,cfg_n"
run/1/scan_aux.sh,run/2/all2.sh,1,scan_aux,bash run/aba_scalability_scan.sh tp     True > log/coalescing_scan/scan_aux_bin_26_full.log 2>&1&
run/2/aba_scalability_scan.sh,run/2/all2.sh,1,aba_scalability_scan.sh,bash run/aba_scalability_scan.sh tp     True > log/coalescing_scan/scan_aux_bin_26_full.log 2>&1&
cfgs/var_sim_cfg.json,run/3/time_sharing.sh,21,var_sim_cfg.json,"#                 ""--var_sim_cfg"", ""var_sim_cfg.json"","
doc/setting.md,run/3/time_sharing.sh,9,setting,# Basic setting:
doc/verification/jitter_sim.pdf,run/3/time_sharing.sh,22,jitter_sim,"                # ""--jitter_sim_en"", ""--exec_var_en"","
model/event_gen/e2e_latency.py,run/3/time_sharing.sh,99,e2e_latency,"LOAD_VAR=""--e2e_latency $lat --aux_scale_factor $n_aux"""
profiling/profiling.csv,run/3/time_sharing.sh,82,profiling/profiling,"Orin_PY_ARGS=""$Orin_PY_ARGS --profiling_filename profiling/profiling_light.csv --n_p $n_p --gen_benchmark"""
profiling/profiling_light.csv,run/3/time_sharing.sh,82,profiling/profiling_light.csv,"Orin_PY_ARGS=""$Orin_PY_ARGS --profiling_filename profiling/profiling_light.csv --n_p $n_p --gen_benchmark"""
run/cfg_parser.py,run/3/time_sharing.sh,100,run/cfg_parser.py,cfg=$(python run/cfg_parser.py ${PY_ARGS} ${LOAD_VAR})
sim_main.py,run/3/time_sharing.sh,114,sim_main.py,"# echo ""sim_main.py ${case_para} ${PY_ARGS} ${LOAD_VAR} > $log_name 2>&1"""
doc/setting.md,run/4/sum.md,8,setting,Basic setting:
model/event_gen/e2e_latency.py,run/4/sum.md,25,e2e_latency,e2e_latency=0.1                                     # 端到端延迟（秒）
profiling/profiling.csv,run/4/sum.md,18,profiling/profiling,"profiling_filename=""profiling/profiling_light.csv""  # 任务profile文件"
profiling/profiling_light.csv,run/4/sum.md,18,profiling/profiling_light.csv,"profiling_filename=""profiling/profiling_light.csv""  # 任务profile文件"
sim_main.py,run/4/sum.md,32,sim_main.py,python sim_main.py {plot_flag}\
cfgs/var_sim_cfg.json,run/aba_scalability_scan copy.sh,93,var_sim_cfg.json,"list_var_sim_cfg=(""var_sim_cfg.json"" ""var_sim_cfg.json"" ""var_sim_cfg.json"" ""var_sim_cfg.json"" ""var_sim_cfg.json"" ""var_sim_cfg.json"" ""var_sim_cfg.json"" ""var_sim_cfg.json"")"
doc/verification/jitter_sim.pdf,run/aba_scalability_scan copy.sh,172,jitter_sim,"                        VAR_ARGS=""--var_sim_cfg $var_sim_cfg --jitter_sim_en"""
profiling/profiling.csv,run/aba_scalability_scan copy.sh,46,profiling/profiling,"Orin_PY_ARGS=""$Orin_PY_ARGS --profiling_filename profiling/profiling_light.csv --n_p $n_p --gen_benchmark"""
profiling/profiling_light.csv,run/aba_scalability_scan copy.sh,46,profiling/profiling_light.csv,"Orin_PY_ARGS=""$Orin_PY_ARGS --profiling_filename profiling/profiling_light.csv --n_p $n_p --gen_benchmark"""
run/2/abla_scalablility.sh,run/aba_scalability_scan copy.sh,155,abla_scalablility.sh,"                echo ""./run/abla_scalablility.sh bp $tp_start $tp_step $tp_end $bin_root sim_main.py ${log_suffix} $PY_ARGS"""
sim_main.py,run/aba_scalability_scan copy.sh,155,sim_main.py,"                echo ""./run/abla_scalablility.sh bp $tp_start $tp_step $tp_end $bin_root sim_main.py ${log_suffix} $PY_ARGS"""
cfgs/var_sim_cfg.json,run/abla_chain_sharing.sh,12,var_sim_cfg.json,"WC_DYN_ARGS=""--var_sim_cfg var_sim_cfg.json --seed -1 --file_suffix var_0.2 --jitter_sim_en"""
doc/verification/jitter_sim.pdf,run/abla_chain_sharing.sh,12,jitter_sim,"WC_DYN_ARGS=""--var_sim_cfg var_sim_cfg.json --seed -1 --file_suffix var_0.2 --jitter_sim_en"""
model/event_gen/e2e_latency.py,run/abla_chain_sharing.sh,4,e2e_latency,"PYASRGS=""--profiling_filename profiling/profiling_light.csv --n_p 3 --root_dir chain_ablation --gen_benchmark --aux_scale_factor 1 --e2e_latency 0.1 --plot True"""
profiling/profiling.csv,run/abla_chain_sharing.sh,4,profiling/profiling,"PYASRGS=""--profiling_filename profiling/profiling_light.csv --n_p 3 --root_dir chain_ablation --gen_benchmark --aux_scale_factor 1 --e2e_latency 0.1 --plot True"""
profiling/profiling_light.csv,run/abla_chain_sharing.sh,4,profiling/profiling_light.csv,"PYASRGS=""--profiling_filename profiling/profiling_light.csv --n_p 3 --root_dir chain_ablation --gen_benchmark --aux_scale_factor 1 --e2e_latency 0.1 --plot True"""
cfgs/var_sim_cfg.json,run/bin_sharing.sh,21,var_sim_cfg.json,"#                 ""--var_sim_cfg"", ""var_sim_cfg.json"","
doc/setting.md,run/bin_sharing.sh,9,setting,# Basic setting:
doc/verification/jitter_sim.pdf,run/bin_sharing.sh,22,jitter_sim,"                # ""--jitter_sim_en"", ""--exec_var_en"","
model/event_gen/e2e_latency.py,run/bin_sharing.sh,99,e2e_latency,"LOAD_VAR=""--e2e_latency $lat --aux_scale_factor $n_aux"""
profiling/profiling.csv,run/bin_sharing.sh,82,profiling/profiling,"Orin_PY_ARGS=""$Orin_PY_ARGS --profiling_filename profiling/profiling_light.csv --n_p $n_p --gen_benchmark"""
profiling/profiling_light.csv,run/bin_sharing.sh,82,profiling/profiling_light.csv,"Orin_PY_ARGS=""$Orin_PY_ARGS --profiling_filename profiling/profiling_light.csv --n_p $n_p --gen_benchmark"""
run/cfg_parser.py,run/bin_sharing.sh,100,run/cfg_parser.py,cfg=$(python run/cfg_parser.py ${PY_ARGS} ${LOAD_VAR})
sim_main.py,run/bin_sharing.sh,114,sim_main.py,"# echo ""sim_main.py ${case_para} ${PY_ARGS} ${LOAD_VAR} > $log_name 2>&1"""
utils.py,run/cfg_parser.py,6,utils,"from utils import input_parser, get_cfg_n"
doc/verification/jitter_sim.pdf,run/max_core_num_scan.py,28,jitter_sim,#       --jitter_sim_en --file_suffix var_0.2  \
model/event_gen/e2e_latency.py,run/max_core_num_scan.py,30,e2e_latency,#       --aux_scale_factor $aux --e2e_latency $lat \
sched/pre_alloc.py,run/max_core_num_scan.py,6,pre_alloc,"# # pre_alloc=${8:-""False""}"
sim_main.py,run/max_core_num_scan.py,4,sim_main.py,"# # p_fn=${6:-""sim_main.py""}"
doc/verification/jitter_sim.pdf,run/scan_coalescing.sh,46,jitter_sim,                nohup python $p_fn --test_case dynamic --aux_scale_factor $x --root_dir ${root_dir} --n_p ${n_p} --jitter_sim_en --file_suffix var_0.2 --seed $seed ${PY_ARGS} > $dir_path/dyn_jitter_en_seed_$seed.log.txt 2>&1& 
run/cfg_parser.py,run/scan_coalescing.sh,23,run/cfg_parser.py,        cfg=$(python run/cfg_parser.py --aux_scale_factor $x --n_p ${n_p} ${PY_ARGS} )
sched/pre_alloc.py,run/scan_coalescing.sh,11,pre_alloc,"pre_alloc=${7:-""False""}"
sim_main.py,run/scan_coalescing.sh,9,sim_main.py,"p_fn=${5:-""sim_main.py""}"
model/event_gen/e2e_latency.py,run/temp.sh,32,e2e_latency,"        ./run/scan_coalescing.sh $tp_start $tp_step $tp_end $root_dir sim_main.py 3 True False 0 $PY_ARGS --gen_benchmark --e2e_latency 0.09 --bin_pack_cfg ""Bp_coalescing.json"" --wsc_slack_ratio $wsc_slack_ratio --exec_t_comp_ratioA $exec_t"
run/scan_coalescing.sh,run/temp.sh,32,run/scan_coalescing.sh,"        ./run/scan_coalescing.sh $tp_start $tp_step $tp_end $root_dir sim_main.py 3 True False 0 $PY_ARGS --gen_benchmark --e2e_latency 0.09 --bin_pack_cfg ""Bp_coalescing.json"" --wsc_slack_ratio $wsc_slack_ratio --exec_t_comp_ratioA $exec_t"
sim_main.py,run/temp.sh,32,sim_main.py,"        ./run/scan_coalescing.sh $tp_start $tp_step $tp_end $root_dir sim_main.py 3 True False 0 $PY_ARGS --gen_benchmark --e2e_latency 0.09 --bin_pack_cfg ""Bp_coalescing.json"" --wsc_slack_ratio $wsc_slack_ratio --exec_t_comp_ratioA $exec_t"
analyze/pattern.py,sched/bin_list_utils.py,1104,pattern,    # event pattern:
doc/sparse_list.md,sched/bin_list_utils.py,748,sparse_list,"            pre_idx, curr_cfg, slot_num = _SchedTab.sparse_list[_SchedTab.sparse_idx]"
global_var.py,sched/bin_list_utils.py,13,global_var,from global_var import fork_pid_base
model/__init__.py,sched/bin_list_utils.py,11,model,from model.resource_agent import Resource_model_int
model/lru.py,sched/bin_list_utils.py,27,model.lru,from model.lru import LRUCache
model/resource_agent.py,sched/bin_list_utils.py,11,resource_agent,from model.resource_agent import Resource_model_int
sched/__init__.py,sched/bin_list_utils.py,2,sched,from sched.scheduling_table import SchedulingTableInt
sched/scheduling_table.py,sched/bin_list_utils.py,2,scheduling_table,from sched.scheduling_table import SchedulingTableInt
task/task_agent.py,sched/bin_list_utils.py,12,task_agent,"from task.task_agent import ProcessInt, TaskInt"
utils.py,sched/bin_list_utils.py,15,utils,from utils import load_pickle
global_var.py,sched/bin_ops.py,10,global_var,from global_var import *
model/__init__.py,sched/bin_ops.py,6,model,    from model.lru import LRUCache
model/lru.py,sched/bin_ops.py,6,model.lru,    from model.lru import LRUCache
sched/__init__.py,sched/bin_ops.py,11,sched,from sched.sort_function import get_process_sort
sched/scheduling_table.py,sched/bin_ops.py,12,scheduling_table,"from sched.scheduling_table import SchedulingTableInt, get_freespace_features"
sched/sort_function.py,sched/bin_ops.py,11,sort_function,from sched.sort_function import get_process_sort
task/task_agent.py,sched/bin_ops.py,4,task_agent,"    from task.task_agent import ProcessInt, ProcessBase"
__init__.py,sched/binpack_config.py,14,__init__,"    def __init__(self, cfg_dict: Optional[Dict[str, Any]] = None):"
analyze/__init__.py,sched/binpack_config.py,14,__init__,"    def __init__(self, cfg_dict: Optional[Dict[str, Any]] = None):"
approach_Eq.py,sched/binpack_config.py,5,approach_Eq,    from approach_Eq import Variation
mapper/__init__.py,sched/binpack_config.py,14,__init__,"    def __init__(self, cfg_dict: Optional[Dict[str, Any]] = None):"
model/__init__.py,sched/binpack_config.py,14,__init__,"    def __init__(self, cfg_dict: Optional[Dict[str, Any]] = None):"
model/streaming_processing/__init__.py,sched/binpack_config.py,14,__init__,"    def __init__(self, cfg_dict: Optional[Dict[str, Any]] = None):"
sched/__init__.py,sched/binpack_config.py,14,__init__,"    def __init__(self, cfg_dict: Optional[Dict[str, Any]] = None):"
task/__init__.py,sched/binpack_config.py,14,__init__,"    def __init__(self, cfg_dict: Optional[Dict[str, Any]] = None):"
doc/sparse_list.md,sched/global_sched.py,667,sparse_list,"    for cfg_slot_s, cached_cfg, cfg_slot_num in _bin_tb_split.sparse_list:"
global_var.py,sched/global_sched.py,11,global_var,from global_var import *
mapper/__init__.py,sched/global_sched.py,337,mapper,"    from mapper.mem_planner import Block, test_priority_mapper, \"
mapper/mem_planner.py,sched/global_sched.py,318,mem_planner,def test_mem_planner(
model/__init__.py,sched/global_sched.py,12,model,from model.resource_agent import Resource_model_int
model/buffer.py,sched/global_sched.py,14,buffer,from model.buffer import Buffer
model/message/data_pipe.py,sched/global_sched.py,18,data_pipe,from model.message.data_pipe import DataPipe
model/message/message_handler.py,sched/global_sched.py,16,message_handler,from model.message.message_handler import message_trigger_event_new
model/message/msg_dispatcher.py,sched/global_sched.py,15,msg_dispatcher,from model.message.msg_dispatcher import MsgDispatcher
model/performance.py,sched/global_sched.py,20,performance,from model.performance import slack_comp
model/position_table.py,sched/global_sched.py,19,position_table,from model.position_table import PosTableInt
model/resource_agent.py,sched/global_sched.py,12,resource_agent,from model.resource_agent import Resource_model_int
model/streaming_processing/__init__.py,sched/global_sched.py,17,model.streaming_processing,from model.streaming_processing.wartermark_strategy import WatermarkStrategy
model/streaming_processing/wartermark_strategy.py,sched/global_sched.py,17,wartermark_strategy,from model.streaming_processing.wartermark_strategy import WatermarkStrategy
model/task_queue_agent.py,sched/global_sched.py,13,task_queue_agent,from model.task_queue_agent import TaskQueue 
output.pdf,sched/global_sched.py,63,output,"    output: a list of bins, each bin is a list of tasks"
output.txt,sched/global_sched.py,63,output,"    output: a list of bins, each bin is a list of tasks"
sched/__init__.py,sched/global_sched.py,6,sched,    from sched.scheduling_table import SchedulingTableInt
sched/bin_ops.py,sched/global_sched.py,27,bin_ops,"from sched.bin_ops import new_bin, get_initlist_and_biniter, static_1_bin"
sched/binpack_config.py,sched/global_sched.py,36,binpack_config,from sched.binpack_config import BinPackConfig
sched/monitor_agent.py,sched/global_sched.py,22,monitor_agent,from sched.monitor_agent import Monitor
sched/packing_solver/gurobi_MP_semi2DClst.py,sched/global_sched.py,29,gurobi_MP_semi2DClst,from sched.packing_solver.gurobi_MP_semi2DClst import ClusterGurobiSolverSemi2D
sched/packing_solver/gurobi_semi2Dclst_mapping.py,sched/global_sched.py,1049,gurobi_semi2Dclst_mapping,#     from sched.packing_solver.gurobi_semi2Dclst_mapping import GurobiSemi2DClstMapping
sched/placement.py,sched/global_sched.py,521,placement,        # get the history placement of the current items
sched/pre_alloc.py,sched/global_sched.py,25,pre_alloc,from sched.pre_alloc import glb_alloc_new
sched/pre_alloc_new.py,sched/global_sched.py,26,pre_alloc_new,from sched.pre_alloc_new import glb_alloc_new2
sched/scheduler_agent.py,sched/global_sched.py,23,scheduler_agent,"from sched.scheduler_agent import Scheduler, check_miss, check_complete"
sched/scheduling_table.py,sched/global_sched.py,6,scheduling_table,    from sched.scheduling_table import SchedulingTableInt
sched/slack_estim.py,sched/global_sched.py,34,slack_estim,from sched.slack_estim import get_chains
sched/sort_function.py,sched/global_sched.py,28,sort_function,from sched.sort_function import get_process_sort
task/task_agent.py,sched/global_sched.py,4,task_agent,    from task.task_agent import ProcessInt
task/task_cfg.py,sched/global_sched.py,312,task_cfg,    from task.task_cfg import pre_assign_priority
.cursor/rules/reference.mdc,sched/monitor_agent.py,34,reference,                preference = rsc_recoder_his[_pid].get_mru()
__init__.py,sched/monitor_agent.py,7,__init__,"    def __init__(self, "
analyze/__init__.py,sched/monitor_agent.py,7,__init__,"    def __init__(self, "
mapper/__init__.py,sched/monitor_agent.py,7,__init__,"    def __init__(self, "
model/__init__.py,sched/monitor_agent.py,7,__init__,"    def __init__(self, "
model/streaming_processing/__init__.py,sched/monitor_agent.py,7,__init__,"    def __init__(self, "
sched/__init__.py,sched/monitor_agent.py,7,__init__,"    def __init__(self, "
sched/scheduling_table.py,sched/monitor_agent.py,2,scheduling_table,from sched.scheduling_table import SchedulingTableInt
task/__init__.py,sched/monitor_agent.py,7,__init__,"    def __init__(self, "
__init__.py,sched/packing_solver/chain_slack_assign.py,115,__init__,"    def __init__(self, node_var_dists: List[Variation], e2e_lat: float, quantile: float, constr_core: List[TaskConstraints], tot_cores: int, verbose: bool = False):"
analyze/__init__.py,sched/packing_solver/chain_slack_assign.py,115,__init__,"    def __init__(self, node_var_dists: List[Variation], e2e_lat: float, quantile: float, constr_core: List[TaskConstraints], tot_cores: int, verbose: bool = False):"
approach_Eq.py,sched/packing_solver/chain_slack_assign.py,7,approach_Eq,"from approach_Eq import SenVarDist, AccVarDist, Variation"
global_var.py,sched/packing_solver/chain_slack_assign.py,5,global_var,"from global_var import FLOPS_PER_CORE, elim_nume_error, flop1n_error_tol_abs, time1n_error_tol_abs"
mapper/__init__.py,sched/packing_solver/chain_slack_assign.py,115,__init__,"    def __init__(self, node_var_dists: List[Variation], e2e_lat: float, quantile: float, constr_core: List[TaskConstraints], tot_cores: int, verbose: bool = False):"
model/__init__.py,sched/packing_solver/chain_slack_assign.py,115,__init__,"    def __init__(self, node_var_dists: List[Variation], e2e_lat: float, quantile: float, constr_core: List[TaskConstraints], tot_cores: int, verbose: bool = False):"
model/event_gen/e2e_latency.py,sched/packing_solver/chain_slack_assign.py,145,e2e_latency,"        self.model.addConstr(quicksum(self.lat[i] for i in range(self.K)) + time1n_error_tol_abs <= self.e2e_lat, ""e2e_latency_constr"")"
model/streaming_processing/__init__.py,sched/packing_solver/chain_slack_assign.py,115,__init__,"    def __init__(self, node_var_dists: List[Variation], e2e_lat: float, quantile: float, constr_core: List[TaskConstraints], tot_cores: int, verbose: bool = False):"
sched/__init__.py,sched/packing_solver/chain_slack_assign.py,115,__init__,"    def __init__(self, node_var_dists: List[Variation], e2e_lat: float, quantile: float, constr_core: List[TaskConstraints], tot_cores: int, verbose: bool = False):"
sched/ref_alloc_search.py,sched/packing_solver/chain_slack_assign.py,8,ref_alloc_search,from sched.ref_alloc_search import TaskConstraints
sched/slack_estim.py,sched/packing_solver/chain_slack_assign.py,122,slack_estim,"        self.model = gp.Model(""rsc_slack_estim"")"
task/__init__.py,sched/packing_solver/chain_slack_assign.py,115,__init__,"    def __init__(self, node_var_dists: List[Variation], e2e_lat: float, quantile: float, constr_core: List[TaskConstraints], tot_cores: int, verbose: bool = False):"
utils.py,sched/packing_solver/chain_slack_assign.py,4,utils,from utils import time_cnt
.cursor/rules/reference.mdc,sched/packing_solver/gurobi_MP_semi2DClst.py,19,reference,"        affinity1: (N, M) preference to bin"
__init__.py,sched/packing_solver/gurobi_MP_semi2DClst.py,40,__init__,"    def __init__(self, M, N, K, J, Items_tbd_size:Dict[int, int],"
analyze/__init__.py,sched/packing_solver/gurobi_MP_semi2DClst.py,40,__init__,"    def __init__(self, M, N, K, J, Items_tbd_size:Dict[int, int],"
mapper/__init__.py,sched/packing_solver/gurobi_MP_semi2DClst.py,40,__init__,"    def __init__(self, M, N, K, J, Items_tbd_size:Dict[int, int],"
model/__init__.py,sched/packing_solver/gurobi_MP_semi2DClst.py,40,__init__,"    def __init__(self, M, N, K, J, Items_tbd_size:Dict[int, int],"
model/streaming_processing/__init__.py,sched/packing_solver/gurobi_MP_semi2DClst.py,40,__init__,"    def __init__(self, M, N, K, J, Items_tbd_size:Dict[int, int],"
sched/__init__.py,sched/packing_solver/gurobi_MP_semi2DClst.py,40,__init__,"    def __init__(self, M, N, K, J, Items_tbd_size:Dict[int, int],"
sched/placement.py,sched/packing_solver/gurobi_MP_semi2DClst.py,14,placement,        J: Number of placement problem should be considered
task/__init__.py,sched/packing_solver/gurobi_MP_semi2DClst.py,40,__init__,"    def __init__(self, M, N, K, J, Items_tbd_size:Dict[int, int],"
utils.py,sched/packing_solver/gurobi_MP_semi2DClst.py,4,utils,from utils import time_cnt
__init__.py,sched/packing_solver/gurobi_semi2Dclst_mapping.py,35,__init__,"    def __init__(self, N:int, M:Union[int, float], S:int, T:float, A:Dict[int, int], dependencies:List[Tuple[int, int]],  "
analyze/__init__.py,sched/packing_solver/gurobi_semi2Dclst_mapping.py,35,__init__,"    def __init__(self, N:int, M:Union[int, float], S:int, T:float, A:Dict[int, int], dependencies:List[Tuple[int, int]],  "
mapper/__init__.py,sched/packing_solver/gurobi_semi2Dclst_mapping.py,35,__init__,"    def __init__(self, N:int, M:Union[int, float], S:int, T:float, A:Dict[int, int], dependencies:List[Tuple[int, int]],  "
model/__init__.py,sched/packing_solver/gurobi_semi2Dclst_mapping.py,35,__init__,"    def __init__(self, N:int, M:Union[int, float], S:int, T:float, A:Dict[int, int], dependencies:List[Tuple[int, int]],  "
model/streaming_processing/__init__.py,sched/packing_solver/gurobi_semi2Dclst_mapping.py,35,__init__,"    def __init__(self, N:int, M:Union[int, float], S:int, T:float, A:Dict[int, int], dependencies:List[Tuple[int, int]],  "
paths.py,sched/packing_solver/gurobi_semi2Dclst_mapping.py,505,paths,        evenly distribute paths to bins
sched/__init__.py,sched/packing_solver/gurobi_semi2Dclst_mapping.py,35,__init__,"    def __init__(self, N:int, M:Union[int, float], S:int, T:float, A:Dict[int, int], dependencies:List[Tuple[int, int]],  "
sched/placement.py,sched/packing_solver/gurobi_semi2Dclst_mapping.py,80,placement,        # Task variables: temporal placements
task/__init__.py,sched/packing_solver/gurobi_semi2Dclst_mapping.py,35,__init__,"    def __init__(self, N:int, M:Union[int, float], S:int, T:float, A:Dict[int, int], dependencies:List[Tuple[int, int]],  "
__init__.py,sched/packing_solver/gurobi_semi2Dclst_mapping2.py,35,__init__,"    def __init__(self, N:int, M:Union[int, float], S:int, NT:int, T:float, A:Dict[int, int], dependencies:List[Tuple[int, int]],  "
analyze/__init__.py,sched/packing_solver/gurobi_semi2Dclst_mapping2.py,35,__init__,"    def __init__(self, N:int, M:Union[int, float], S:int, NT:int, T:float, A:Dict[int, int], dependencies:List[Tuple[int, int]],  "
mapper/__init__.py,sched/packing_solver/gurobi_semi2Dclst_mapping2.py,35,__init__,"    def __init__(self, N:int, M:Union[int, float], S:int, NT:int, T:float, A:Dict[int, int], dependencies:List[Tuple[int, int]],  "
model/__init__.py,sched/packing_solver/gurobi_semi2Dclst_mapping2.py,35,__init__,"    def __init__(self, N:int, M:Union[int, float], S:int, NT:int, T:float, A:Dict[int, int], dependencies:List[Tuple[int, int]],  "
model/streaming_processing/__init__.py,sched/packing_solver/gurobi_semi2Dclst_mapping2.py,35,__init__,"    def __init__(self, N:int, M:Union[int, float], S:int, NT:int, T:float, A:Dict[int, int], dependencies:List[Tuple[int, int]],  "
paths.py,sched/packing_solver/gurobi_semi2Dclst_mapping2.py,689,paths,    # # List of paths from source to sink
sched/__init__.py,sched/packing_solver/gurobi_semi2Dclst_mapping2.py,35,__init__,"    def __init__(self, N:int, M:Union[int, float], S:int, NT:int, T:float, A:Dict[int, int], dependencies:List[Tuple[int, int]],  "
sched/placement.py,sched/packing_solver/gurobi_semi2Dclst_mapping2.py,81,placement,        # Task variables: temporal placements
task/__init__.py,sched/packing_solver/gurobi_semi2Dclst_mapping2.py,35,__init__,"    def __init__(self, N:int, M:Union[int, float], S:int, NT:int, T:float, A:Dict[int, int], dependencies:List[Tuple[int, int]],  "
sched/__init__.py,sched/placement.py,4,sched,    from sched.scheduler_agent import Scheduler
sched/scheduler_agent.py,sched/placement.py,4,scheduler_agent,    from sched.scheduler_agent import Scheduler
.claude/settings.json,sched/pre_alloc.py,245,settings,    # 3. the affinity settings of all the tasks should be respected 
.cursor/rules/reference.mdc,sched/pre_alloc.py,42,reference,    # B. calculate the affinity preference core
doc/setting.md,sched/pre_alloc.py,245,setting,    # 3. the affinity settings of all the tasks should be respected 
global_var.py,sched/pre_alloc.py,9,global_var,from global_var import *
model/__init__.py,sched/pre_alloc.py,12,model,from model.lru import LRUCache
model/lru.py,sched/pre_alloc.py,12,model.lru,from model.lru import LRUCache
model/task_queue_agent.py,sched/pre_alloc.py,13,task_queue_agent,from model.task_queue_agent import TaskQueue 
output.pdf,sched/pre_alloc.py,29,output,    # output: 
output.txt,sched/pre_alloc.py,29,output,    # output: 
sched/__init__.py,sched/pre_alloc.py,14,sched,from sched.scheduling_table import SchedulingTableInt
sched/bin_ops.py,sched/pre_alloc.py,16,bin_ops,"from sched.bin_ops import sort_bin_list_EAT, sort_bin_list_by_barycenter, index_preeempt_num_cores_by_interval"
sched/monitor_agent.py,sched/pre_alloc.py,17,monitor_agent,"from sched.monitor_agent import get_rsc_2b_released, get_target_bin_id"
sched/scheduling_table.py,sched/pre_alloc.py,14,scheduling_table,from sched.scheduling_table import SchedulingTableInt
sched/sort_function.py,sched/pre_alloc.py,15,sort_function,from sched.sort_function import get_process_sort
task/task_agent.py,sched/pre_alloc.py,10,task_agent,from task.task_agent import ProcessInt
.claude/settings.json,sched/pre_alloc_new.py,312,settings,    # 3. the affinity settings of all the tasks should be respected 
.cursor/rules/reference.mdc,sched/pre_alloc_new.py,55,reference,    # B. calculate the affinity preference core
doc/setting.md,sched/pre_alloc_new.py,312,setting,    # 3. the affinity settings of all the tasks should be respected 
global_var.py,sched/pre_alloc_new.py,9,global_var,from global_var import *
model/__init__.py,sched/pre_alloc_new.py,12,model,from model.lru import LRUCache
model/lru.py,sched/pre_alloc_new.py,12,model.lru,from model.lru import LRUCache
model/task_queue_agent.py,sched/pre_alloc_new.py,13,task_queue_agent,from model.task_queue_agent import TaskQueue
output.pdf,sched/pre_alloc_new.py,42,output,    # output: 
output.txt,sched/pre_alloc_new.py,42,output,    # output: 
sched/__init__.py,sched/pre_alloc_new.py,14,sched,from sched.scheduling_table import SchedulingTableInt
sched/bin_ops.py,sched/pre_alloc_new.py,16,bin_ops,"from sched.bin_ops import sort_bin_list_EAT, sort_bin_list_by_barycenter"
sched/monitor_agent.py,sched/pre_alloc_new.py,17,monitor_agent,"from sched.monitor_agent import get_rsc_2b_released, get_target_bin_id"
sched/ref_alloc_search.py,sched/pre_alloc_new.py,18,ref_alloc_search,from sched.ref_alloc_search import TaskConstraints
sched/scheduling_table.py,sched/pre_alloc_new.py,14,scheduling_table,from sched.scheduling_table import SchedulingTableInt
sched/sort_function.py,sched/pre_alloc_new.py,15,sort_function,from sched.sort_function import get_process_sort
task/task_agent.py,sched/pre_alloc_new.py,10,task_agent,from task.task_agent import ProcessInt
doc/sparse_list.md,sched/sched_fn.py,170,sparse_list,"        cfg_slot_s, cached_cfg, cfg_slot_num  = _SchedTab.sparse_list[_SchedTab.sparse_idx_next]"
global_var.py,sched/sched_fn.py,12,global_var,from global_var import *
model/__init__.py,sched/sched_fn.py,16,model,"from model.buffer import Buffer, EventCache, TriggerCache"
model/buffer.py,sched/sched_fn.py,16,buffer,"from model.buffer import Buffer, EventCache, TriggerCache"
model/message/data_pipe.py,sched/sched_fn.py,20,data_pipe,from model.message.data_pipe import DataPipe
model/message/msg_dispatcher.py,sched/sched_fn.py,19,msg_dispatcher,from model.message.msg_dispatcher import MsgDispatcher
model/performance.py,sched/sched_fn.py,22,performance,from model.performance import slack_comp
model/resource_agent.py,sched/sched_fn.py,18,resource_agent,from model.resource_agent import Resource_model_int
model/streaming_processing/__init__.py,sched/sched_fn.py,21,model.streaming_processing,from model.streaming_processing.wartermark_strategy import WatermarkStrategy
model/streaming_processing/wartermark_strategy.py,sched/sched_fn.py,21,wartermark_strategy,from model.streaming_processing.wartermark_strategy import WatermarkStrategy
output.pdf,sched/sched_fn.py,117,output,"    # spill out the data of type ""output"", which is expired"
output.txt,sched/sched_fn.py,117,output,"    # spill out the data of type ""output"", which is expired"
requirement.txt,sched/sched_fn.py,1288,requirement,                # estimate the runtime and the resource requirement
sched/__init__.py,sched/sched_fn.py,4,sched,    from sched.scheduler_agent import Scheduler
sched/monitor_agent.py,sched/sched_fn.py,26,monitor_agent,from sched.monitor_agent import Monitor
sched/placement.py,sched/sched_fn.py,30,placement,from sched.placement import update_phy_posi
sched/sched_utils.py,sched/sched_fn.py,28,sched_utils,from sched.sched_utils import * 
sched/scheduler_agent.py,sched/sched_fn.py,4,scheduler_agent,    from sched.scheduler_agent import Scheduler
sched/scheduling_table.py,sched/sched_fn.py,25,scheduling_table,"from sched.scheduling_table import SchedulingTableInt, process_tab_event, parse_event_msg"
sched/slack_estim.py,sched/sched_fn.py,27,slack_estim,from sched.slack_estim import EstimCoreNums4Process
sched/state_trans.py,sched/sched_fn.py,29,state_trans,from sched.state_trans import *
task/task_agent.py,sched/sched_fn.py,24,task_agent,from task.task_agent import ProcessInt
utils.py,sched/sched_fn.py,13,utils,from utils import core_distr
analyze/pattern.py,sched/sched_utils.py,22,pattern,    cancel_pattern = r'TASK (\d+):([\w_]+)\((\d+)\) (?:COMPLETED|MISSED DEADLINE) @ ([\d.]+)/([\d.]+)\(([\w_]+)\)!!'
global_var.py,sched/sched_utils.py,8,global_var,from global_var import *
model/__init__.py,sched/sched_utils.py,11,model,"from model.buffer import EventCache, TriggerCache"
model/buffer.py,sched/sched_utils.py,11,buffer,"from model.buffer import EventCache, TriggerCache"
